,host,time,method,url,response,bytes
738,1032015.ksc.nasa.gov,808688999,GET,/images/MOSAIC-logosmall.gif,200,363
739,1032015.ksc.nasa.gov,808688999,GET,/images/USA-logosmall.gif,200,234
740,1032015.ksc.nasa.gov,808688999,GET,/images/WORLD-logosmall.gif,200,669
741,1032015.ksc.nasa.gov,808759967,GET,/ksc.html,200,7131
742,1032015.ksc.nasa.gov,808759968,GET,/images/ksclogo-medium.gif,200,5866
743,1032015.ksc.nasa.gov,808759968,GET,/images/NASA-logosmall.gif,200,786
744,1032015.ksc.nasa.gov,808759969,GET,/images/MOSAIC-logosmall.gif,200,363
745,1032015.ksc.nasa.gov,808759969,GET,/images/USA-logosmall.gif,200,234
746,1032015.ksc.nasa.gov,808759969,GET,/images/WORLD-logosmall.gif,200,669
747,1032015.ksc.nasa.gov,808765678,GET,/ksc.html,200,7131
748,1032015.ksc.nasa.gov,808765678,GET,/images/ksclogo-medium.gif,200,5866
749,1032015.ksc.nasa.gov,808765679,GET,/images/NASA-logosmall.gif,200,786
750,1032015.ksc.nasa.gov,808765679,GET,/images/MOSAIC-logosmall.gif,200,363
751,1032015.ksc.nasa.gov,808765679,GET,/images/USA-logosmall.gif,200,234
752,1032015.ksc.nasa.gov,808765680,GET,/images/WORLD-logosmall.gif,200,669
753,1032015.ksc.nasa.gov,809100305,GET,/ksc.html,200,7011
754,1032015.ksc.nasa.gov,809100306,GET,/images/ksclogo-medium.gif,200,5866
755,1032015.ksc.nasa.gov,809100307,GET,/images/NASA-logosmall.gif,200,786
756,1032015.ksc.nasa.gov,809100307,GET,/images/MOSAIC-logosmall.gif,200,363
757,1032015.ksc.nasa.gov,809100307,GET,/images/USA-logosmall.gif,200,234
758,1032015.ksc.nasa.gov,809100307,GET,/images/WORLD-logosmall.gif,200,669
759,1032015.ksc.nasa.gov,809115113,GET,/ksc.html,200,7087
760,1032015.ksc.nasa.gov,809115114,GET,/images/ksclogo-medium.gif,200,5866
761,1032015.ksc.nasa.gov,809115115,GET,/images/NASA-logosmall.gif,200,786
762,1032015.ksc.nasa.gov,809115115,GET,/images/MOSAIC-logosmall.gif,200,363
763,1032015.ksc.nasa.gov,809115115,GET,/images/USA-logosmall.gif,200,234
764,1032015.ksc.nasa.gov,809115115,GET,/images/WORLD-logosmall.gif,200,669
765,1032015.ksc.nasa.gov,809184238,GET,/ksc.html,200,7089
766,1032015.ksc.nasa.gov,809184238,GET,/images/ksclogo-medium.gif,200,5866
767,1032015.ksc.nasa.gov,809184239,GET,/images/NASA-logosmall.gif,200,786
768,1032015.ksc.nasa.gov,809184239,GET,/images/MOSAIC-logosmall.gif,200,363
769,1032015.ksc.nasa.gov,809184239,GET,/images/USA-logosmall.gif,200,234
770,1032015.ksc.nasa.gov,809184239,GET,/images/WORLD-logosmall.gif,200,669
771,1032015.ksc.nasa.gov,809190587,GET,/ksc.html,200,7089
772,1032015.ksc.nasa.gov,809190588,GET,/images/ksclogo-medium.gif,200,5866
773,1032015.ksc.nasa.gov,809190588,GET,/images/NASA-logosmall.gif,200,786
774,1032015.ksc.nasa.gov,809190589,GET,/images/MOSAIC-logosmall.gif,200,363
775,1032015.ksc.nasa.gov,809190589,GET,/images/USA-logosmall.gif,200,234
776,1032015.ksc.nasa.gov,809190589,GET,/images/WORLD-logosmall.gif,200,669
777,1032015.ksc.nasa.gov,809196386,GET,/ksc.html,200,7089
778,1032015.ksc.nasa.gov,809196387,GET,/images/ksclogo-medium.gif,200,5866
779,1032015.ksc.nasa.gov,809196387,GET,/images/NASA-logosmall.gif,200,786
780,1032015.ksc.nasa.gov,809196388,GET,/images/MOSAIC-logosmall.gif,200,363
781,1032015.ksc.nasa.gov,809196388,GET,/images/USA-logosmall.gif,200,234
782,1032015.ksc.nasa.gov,809196388,GET,/images/WORLD-logosmall.gif,200,669
783,1032015.ksc.nasa.gov,809203459,GET,/ksc.html,200,7089
784,1032015.ksc.nasa.gov,809203460,GET,/images/ksclogo-medium.gif,200,5866
785,1032015.ksc.nasa.gov,809203461,GET,/images/NASA-logosmall.gif,200,786
786,1032015.ksc.nasa.gov,809203461,GET,/images/MOSAIC-logosmall.gif,200,363
787,1032015.ksc.nasa.gov,809203461,GET,/images/USA-logosmall.gif,200,234
788,1032015.ksc.nasa.gov,809203461,GET,/images/WORLD-logosmall.gif,200,669
789,1032015.ksc.nasa.gov,809266797,GET,/ksc.html,200,7089
790,1032015.ksc.nasa.gov,809266798,GET,/images/ksclogo-medium.gif,200,5866
791,1032015.ksc.nasa.gov,809266799,GET,/images/NASA-logosmall.gif,200,786
792,1032015.ksc.nasa.gov,809266799,GET,/images/MOSAIC-logosmall.gif,200,363
793,1032015.ksc.nasa.gov,809266799,GET,/images/USA-logosmall.gif,200,234
794,1032015.ksc.nasa.gov,809266799,GET,/images/WORLD-logosmall.gif,200,669
795,1032015.ksc.nasa.gov,809282601,GET,/ksc.html,200,7089
796,1032015.ksc.nasa.gov,809282602,GET,/images/ksclogo-medium.gif,200,5866
797,1032015.ksc.nasa.gov,809282602,GET,/images/NASA-logosmall.gif,200,786
798,1032015.ksc.nasa.gov,809282602,GET,/images/MOSAIC-logosmall.gif,200,363
799,1032015.ksc.nasa.gov,809282603,GET,/images/USA-logosmall.gif,200,234
800,1032015.ksc.nasa.gov,809282603,GET,/images/WORLD-logosmall.gif,200,669
801,1032015.ksc.nasa.gov,809291316,GET,/ksc.html,200,7089
802,1032015.ksc.nasa.gov,809291317,GET,/images/ksclogo-medium.gif,200,5866
803,1032015.ksc.nasa.gov,809291317,GET,/images/NASA-logosmall.gif,200,786
804,1032015.ksc.nasa.gov,809291318,GET,/images/MOSAIC-logosmall.gif,200,363
805,1032015.ksc.nasa.gov,809291318,GET,/images/USA-logosmall.gif,200,234
806,1032015.ksc.nasa.gov,809291318,GET,/images/WORLD-logosmall.gif,200,669
807,1032015.ksc.nasa.gov,809612432,GET,/ksc.html,200,7089
808,1032015.ksc.nasa.gov,809612433,GET,/images/ksclogo-medium.gif,200,5866
809,1032015.ksc.nasa.gov,809612434,GET,/images/NASA-logosmall.gif,200,786
810,1032015.ksc.nasa.gov,809612434,GET,/images/MOSAIC-logosmall.gif,200,363
811,1032015.ksc.nasa.gov,809612434,GET,/images/USA-logosmall.gif,200,234
812,1032015.ksc.nasa.gov,809612434,GET,/images/WORLD-logosmall.gif,200,669
813,1032015.ksc.nasa.gov,809613525,GET,/ksc.html,200,7089
814,1032015.ksc.nasa.gov,809613526,GET,/images/ksclogo-medium.gif,200,5866
815,1032015.ksc.nasa.gov,809613527,GET,/images/NASA-logosmall.gif,200,786
816,1032015.ksc.nasa.gov,809613527,GET,/images/MOSAIC-logosmall.gif,200,363
817,1032015.ksc.nasa.gov,809613527,GET,/images/USA-logosmall.gif,200,234
818,1032015.ksc.nasa.gov,809613527,GET,/images/WORLD-logosmall.gif,200,669
819,1032015.ksc.nasa.gov,809618004,GET,/ksc.html,200,7089
820,1032015.ksc.nasa.gov,809618005,GET,/images/ksclogo-medium.gif,200,5866
821,1032015.ksc.nasa.gov,809618005,GET,/images/NASA-logosmall.gif,200,786
822,1032015.ksc.nasa.gov,809618006,GET,/images/MOSAIC-logosmall.gif,200,363
823,1032015.ksc.nasa.gov,809618006,GET,/images/USA-logosmall.gif,200,234
824,1032015.ksc.nasa.gov,809618006,GET,/images/WORLD-logosmall.gif,200,669
825,1032015.ksc.nasa.gov,809630871,GET,/ksc.html,200,7089
826,1032015.ksc.nasa.gov,809630871,GET,/images/ksclogo-medium.gif,200,5866
827,1032015.ksc.nasa.gov,809630872,GET,/images/NASA-logosmall.gif,200,786
828,1032015.ksc.nasa.gov,809630872,GET,/images/MOSAIC-logosmall.gif,200,363
829,1032015.ksc.nasa.gov,809630872,GET,/images/USA-logosmall.gif,200,234
830,1032015.ksc.nasa.gov,809630873,GET,/images/WORLD-logosmall.gif,200,669
831,1032015.ksc.nasa.gov,809808113,GET,/ksc.html,200,7089
832,1032015.ksc.nasa.gov,809808114,GET,/images/ksclogo-medium.gif,200,5866
833,1032015.ksc.nasa.gov,809808115,GET,/images/NASA-logosmall.gif,200,786
834,1032015.ksc.nasa.gov,809808115,GET,/images/MOSAIC-logosmall.gif,200,363
835,1032015.ksc.nasa.gov,809808115,GET,/images/USA-logosmall.gif,200,234
836,1032015.ksc.nasa.gov,809808116,GET,/images/WORLD-logosmall.gif,200,669
837,1032015.ksc.nasa.gov,809809500,GET,/ksc.html,200,7089
838,1032015.ksc.nasa.gov,809809501,GET,/images/ksclogo-medium.gif,200,5866
839,1032015.ksc.nasa.gov,809809502,GET,/images/NASA-logosmall.gif,200,786
840,1032015.ksc.nasa.gov,809809502,GET,/images/MOSAIC-logosmall.gif,200,363
841,1032015.ksc.nasa.gov,809809502,GET,/images/USA-logosmall.gif,200,234
842,1032015.ksc.nasa.gov,809809502,GET,/images/WORLD-logosmall.gif,200,669
843,1032015.ksc.nasa.gov,809811011,GET,/ksc.html,200,7089
844,1032015.ksc.nasa.gov,809811012,GET,/images/ksclogo-medium.gif,200,5866
845,1032015.ksc.nasa.gov,809811013,GET,/images/NASA-logosmall.gif,200,786
846,1032015.ksc.nasa.gov,809811013,GET,/images/MOSAIC-logosmall.gif,200,363
847,1032015.ksc.nasa.gov,809811013,GET,/images/USA-logosmall.gif,200,234
848,1032015.ksc.nasa.gov,809811013,GET,/images/WORLD-logosmall.gif,200,669
849,1032015.ksc.nasa.gov,809872366,GET,/ksc.html,200,7089
850,1032015.ksc.nasa.gov,809872367,GET,/images/ksclogo-medium.gif,200,5866
851,1032015.ksc.nasa.gov,809872367,GET,/images/NASA-logosmall.gif,200,786
852,1032015.ksc.nasa.gov,809872367,GET,/images/MOSAIC-logosmall.gif,200,363
853,1032015.ksc.nasa.gov,809872368,GET,/images/USA-logosmall.gif,200,234
854,1032015.ksc.nasa.gov,809872368,GET,/images/WORLD-logosmall.gif,200,669
855,1032015.ksc.nasa.gov,809889013,GET,/ksc.html,200,7089
856,1032015.ksc.nasa.gov,809889014,GET,/images/ksclogo-medium.gif,200,5866
857,1032015.ksc.nasa.gov,809889014,GET,/images/NASA-logosmall.gif,200,786
858,1032015.ksc.nasa.gov,809889015,GET,/images/MOSAIC-logosmall.gif,200,363
859,1032015.ksc.nasa.gov,809889015,GET,/images/USA-logosmall.gif,200,234
860,1032015.ksc.nasa.gov,809889015,GET,/images/WORLD-logosmall.gif,200,669
861,1032ap.sscl.uwo.ca,804893242,GET,/shuttle/countdown/,200,3985
862,1032ap.sscl.uwo.ca,804893248,GET,/images/NASA-logosmall.gif,200,786
863,1032ap.sscl.uwo.ca,804893248,GET,/images/KSC-logosmall.gif,200,1204
864,1032ap.sscl.uwo.ca,804893256,GET,/shuttle/countdown/count.gif,200,40310
865,1032by.sscl.uwo.ca,809717634,GET,/images/,200,17688
866,1032by.sscl.uwo.ca,809717641,GET,/icons/blank.xbm,200,509
867,1032by.sscl.uwo.ca,809717641,GET,/icons/menu.xbm,200,527
868,1032by.sscl.uwo.ca,809717641,GET,/icons/image.xbm,200,509
869,1032by.sscl.uwo.ca,809717644,GET,/icons/unknown.xbm,200,515
870,105.4.med.umich.edu,805039543,GET,/history/apollo/apollo-11/apollo-11-patch-small.gif,200,11175
871,105.4.med.umich.edu,805039557,GET,/history/apollo/apollo-11/apollo-11.html,200,41397
872,105.4.med.umich.edu,805039569,GET,/images/ksclogosmall.gif,200,3635
873,105.4.med.umich.edu,805039569,GET,/history/apollo/images/footprint-logo.gif,200,4209
874,107.tcom.co.uk,809733107,GET,/history/history.html,200,1602
875,107.tcom.co.uk,809733112,GET,/history/apollo/images/apollo-small.gif,200,9630
876,107.tcom.co.uk,809733112,GET,/images/NASA-logosmall.gif,200,786
877,107.tcom.co.uk,809733112,GET,/images/KSC-logosmall.gif,200,1204
878,107.tcom.co.uk,809733153,GET,/shuttle/missions/missions.html,200,8677
879,107.tcom.co.uk,809733156,GET,/images/launchmedium.gif,200,11853
880,109-02.ic.uva.nl,806236516,GET,/shuttle/technology/images/sts_body_2-small.gif,200,30067
881,109-02.ic.uva.nl,806236567,GET,/shuttle/technology/images/sts_body_2-small.gif,200,30067
882,10forward.ppp.america.com,804930597,GET,/history/apollo/apollo-13/apollo-13.html,200,18114
883,10forward.ppp.america.com,804930601,GET,/history/apollo/apollo-13/apollo-13-patch-small.gif,200,12859
884,10forward.ppp.america.com,804930621,GET,/images/ksclogosmall.gif,200,3635
885,10forward.ppp.america.com,804930621,GET,/history/apollo/images/footprint-logo.gif,200,4209
886,10forward.ppp.america.com,804930652,GET,/facilities/lc39a.html,200,7008
887,10forward.ppp.america.com,804930656,GET,/images/lc39a-logo.gif,200,13116
888,10forward.ppp.america.com,804930663,GET,/images/kscmap-tiny.gif,200,2537
889,10forward.ppp.america.com,804930735,GET,/history/apollo/apollo-13/apollo-13.html,200,18114
890,10forward.ppp.america.com,804930754,GET,/facilities/mlp.html,200,2653
891,10forward.ppp.america.com,804930758,GET,/images/mlp-logo.gif,200,28426
892,10forward.ppp.america.com,804931785,GET,/history/apollo/apollo-13/apollo-13.html,200,18114
893,10forward.ppp.america.com,804931789,GET,/history/apollo/apollo-13/apollo-13-patch-small.gif,200,12859
894,10forward.ppp.america.com,804931807,GET,/images/ksclogosmall.gif,200,3635
895,10forward.ppp.america.com,804931807,GET,/history/apollo/images/footprint-logo.gif,200,4209
896,10forward.ppp.america.com,805760255,GET,/shuttle/technology/images/srb_16-small.gif,200,42732
897,10forward.ppp.america.com,805760354,GET,/shuttle/technology/images/sts_body_2-small.gif,200,30067
898,10forward.ppp.america.com,806800382,GET,/procurement/procurement.html,200,3499
899,10forward.ppp.america.com,806800387,GET,/images/op-logo-small.gif,304,0
900,10forward.ppp.america.com,806800400,GET,/images/NASA-logosmall.gif,304,0
901,10forward.ppp.america.com,806800400,GET,/images/KSC-logosmall.gif,304,0
902,10forward.ppp.america.com,807841365,GET,/ksc.html,200,7131
903,10forward.ppp.america.com,807841370,GET,/images/ksclogo-medium.gif,304,0
904,10forward.ppp.america.com,807841373,GET,/images/NASA-logosmall.gif,304,0
905,10forward.ppp.america.com,807841374,GET,/images/MOSAIC-logosmall.gif,304,0
906,10forward.ppp.america.com,807841374,GET,/images/USA-logosmall.gif,304,0
907,10forward.ppp.america.com,807841374,GET,/images/WORLD-logosmall.gif,304,0
908,10forward.ppp.america.com,807841399,GET,/whats-new.html,200,19338
909,10forward.ppp.america.com,807841403,GET,/images/whatsnew.gif,304,0
910,10forward.ppp.america.com,807841421,GET,/images/KSC-logosmall.gif,304,0
911,10forward.ppp.america.com,807841431,GET,/shuttle/countdown,302,0
912,10forward.ppp.america.com,807841436,GET,/shuttle/countdown/,200,4673
913,10forward.ppp.america.com,807841459,GET,/shuttle/missions/sts-69/count69.gif,200,46053
914,10forward.ppp.america.com,807841552,GET,/shuttle/missions/sts-69/liftoff.html,200,4665
915,10forward.ppp.america.com,807841580,GET,/shuttle/countdown/video/livevideo2.gif,200,69067
916,10forward.ppp.america.com,807842394,GET,/ksc.html,304,0
917,10forward.ppp.america.com,808190603,GET,/,200,7131
918,10md423.uni-duisburg.de,806848062,GET,/,200,7185
919,10md423.uni-duisburg.de,806848072,GET,/images/ksclogo-medium.gif,200,5866
920,10md423.uni-duisburg.de,806848091,GET,/images/MOSAIC-logosmall.gif,200,363
921,10md423.uni-duisburg.de,806848095,GET,/images/WORLD-logosmall.gif,200,669
922,10md423.uni-duisburg.de,806848097,GET,/images/USA-logosmall.gif,200,234
923,10md423.uni-duisburg.de,806848102,GET,/images/NASA-logosmall.gif,200,786
924,10md423.uni-duisburg.de,806848170,GET,/shuttle/missions/sts-71/movies/movies.html,200,3381
925,10md423.uni-duisburg.de,806848188,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
926,10md423.uni-duisburg.de,806848640,GET,/shuttle/missions/sts-71/sts-71-patch.jpg,200,49152
927,10md423.uni-duisburg.de,808477893,GET,/history/apollo/apollo-13/apollo-13.html,200,18556
928,10md423.uni-duisburg.de,808477894,GET,/history/apollo/apollo-13/apollo-13-patch-small.gif,200,12859
929,10md423.uni-duisburg.de,808477907,GET,/images/ksclogosmall.gif,200,3635
930,10md423.uni-duisburg.de,808477907,GET,/history/apollo/images/footprint-logo.gif,200,4209
931,10md423.uni-duisburg.de,808478220,GET,/shuttle/missions/missions.html,200,8677
932,10md423.uni-duisburg.de,808478222,GET,/images/launchmedium.gif,200,11853
933,10md423.uni-duisburg.de,808478233,GET,/images/KSC-logosmall.gif,200,1204
934,10md423.uni-duisburg.de,808478233,GET,/images/NASA-logosmall.gif,200,786
935,10md423.uni-duisburg.de,808478253,GET,/shuttle/missions/61-b/mission-61-b.html,200,6470
936,10md423.uni-duisburg.de,808478259,GET,/shuttle/missions/61-b/61-b-patch-small.gif,200,12722
937,10md423.uni-duisburg.de,808478260,GET,/images/launch-logo.gif,200,1713
938,10md423.uni-duisburg.de,808478260,GET,/history/apollo/images/apollo-logo1.gif,200,1173
939,10md423.uni-duisburg.de,808478304,GET,/shuttle/missions/51-l/mission-51-l.html,200,6660
940,10md423.uni-duisburg.de,808478305,GET,/shuttle/missions/51-l/51-l-patch-small.gif,200,10495
941,10md423.uni-duisburg.de,808478368,GET,/shuttle/missions/51-l/51-l-info.html,200,1387
942,10md423.uni-duisburg.de,808478380,GET,/shuttle/resources/orbiters/challenger.html,200,8089
943,10md423.uni-duisburg.de,808478381,GET,/shuttle/resources/orbiters/challenger-logo.gif,200,4179
944,10md423.uni-duisburg.de,808478388,GET,/shuttle/resources/orbiters/orbiters-logo.gif,200,1932
945,10md423.uni-duisburg.de,808478421,GET,/shuttle/resources/orbiters/orbiters.html,200,2178
946,10md423.uni-duisburg.de,808478422,GET,/images/landing-small.gif,200,16966
947,10md423.uni-duisburg.de,808478431,GET,/shuttle/resources/orbiters/columbia.html,200,6922
948,10md423.uni-duisburg.de,808478432,GET,/shuttle/resources/orbiters/columbia-logo.gif,200,11417
949,10md423.uni-duisburg.de,808478472,GET,/shuttle/resources/orbiters/discovery.html,200,6849
950,10md423.uni-duisburg.de,808478473,GET,/shuttle/resources/orbiters/discovery-logo.gif,200,4179
951,10md423.uni-duisburg.de,808478516,GET,/shuttle/resources/orbiters/atlantis.html,200,7025
952,10md423.uni-duisburg.de,808478517,GET,/shuttle/resources/orbiters/atlantis-logo.gif,200,4179
953,10md423.uni-duisburg.de,808478556,GET,/shuttle/resources/orbiters/endeavour.html,200,6168
954,10md423.uni-duisburg.de,808478557,GET,/shuttle/resources/orbiters/endeavour-logo.gif,200,5052
955,10md423.uni-duisburg.de,808478638,GET,/images/construct.gif,200,1414
956,10md423.uni-duisburg.de,808481145,GET,/shuttle/resources/orbiters/enterprise.html,200,9732
957,10md423.uni-duisburg.de,808481146,GET,/shuttle/resources/orbiters/enterprise-logo.gif,200,25257
958,10md423.uni-duisburg.de,808481159,GET,/images/landing-logo.gif,200,2582
959,10md423.uni-duisburg.de,808481384,GET,/ksc.html,200,7131
960,10md423.uni-duisburg.de,808481388,GET,/images/MOSAIC-logosmall.gif,200,363
961,10md423.uni-duisburg.de,808481388,GET,/images/USA-logosmall.gif,200,234
962,10md423.uni-duisburg.de,808481388,GET,/images/WORLD-logosmall.gif,200,669
963,10md423.uni-duisburg.de,808481390,GET,/images/ksclogo-medium.gif,200,5866
964,11.ts1.mnet.medstroms.se,807637425,GET,/,200,7034
965,11.ts1.mnet.medstroms.se,807637426,GET,/images/ksclogo-medium.gif,200,5866
966,11.ts1.mnet.medstroms.se,807637428,GET,/images/NASA-logosmall.gif,200,786
967,11.ts1.mnet.medstroms.se,807637428,GET,/images/MOSAIC-logosmall.gif,200,363
968,11.ts1.mnet.medstroms.se,807637430,GET,/images/USA-logosmall.gif,200,234
969,11.ts1.mnet.medstroms.se,807637430,GET,/images/WORLD-logosmall.gif,200,669
970,11.ts1.mnet.medstroms.se,809415472,GET,/ksc.html,200,7089
971,11.ts1.mnet.medstroms.se,809415473,GET,/images/ksclogo-medium.gif,200,5866
972,11.ts1.mnet.medstroms.se,809415486,GET,/images/NASA-logosmall.gif,200,786
973,11.ts1.mnet.medstroms.se,809415486,GET,/images/MOSAIC-logosmall.gif,200,363
974,11.ts1.mnet.medstroms.se,809415486,GET,/images/USA-logosmall.gif,200,234
975,11.ts1.mnet.medstroms.se,809415486,GET,/images/WORLD-logosmall.gif,200,669
976,11.ts2.mnet.medstroms.se,804794217,GET,/shuttle/countdown/count.gif,200,40310
977,11.ts2.mnet.medstroms.se,804794270,GET,/images/NASA-logosmall.gif,200,786
978,11.ts2.mnet.medstroms.se,804794270,GET,/images/KSC-logosmall.gif,200,1204
979,11.ts2.mnet.medstroms.se,804794696,GET,/,200,7074
980,11.ts2.mnet.medstroms.se,804794703,GET,/images/ksclogo-medium.gif,200,5866
981,11.ts2.mnet.medstroms.se,804794733,GET,/images/MOSAIC-logosmall.gif,200,363
982,11.ts2.mnet.medstroms.se,804794733,GET,/images/USA-logosmall.gif,200,234
983,11.ts2.mnet.medstroms.se,804794750,GET,/images/WORLD-logosmall.gif,200,669
984,11.ts2.mnet.medstroms.se,804794784,GET,/shuttle/countdown/,200,3985
985,11.ts2.mnet.medstroms.se,804794794,GET,/shuttle/countdown/count.gif,200,40310
986,11.ts2.mnet.medstroms.se,804794930,GET,/facts/about_ksc.html,200,3977
987,11.ts2.mnet.medstroms.se,804794939,GET,/images/launchpalms-small.gif,200,11473
988,110.the-spa.com,809306873,GET,/,200,7089
989,110.the-spa.com,809306905,GET,/shuttle/missions/sts-71/movies/movies.html,200,3381
990,110.the-spa.com,809306942,GET,/shuttle/missions/sts-70/movies/movies.html,200,2979
991,118.32.med.umich.edu,808519221,GET,/shuttle/missions/sts-69/mission-sts-69.html,200,11836
992,118.32.med.umich.edu,808519222,GET,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083
993,118.32.med.umich.edu,808519224,GET,/images/launch-logo.gif,200,1713
994,118.32.med.umich.edu,808519224,GET,/history/apollo/images/apollo-logo1.gif,200,1173
995,118.32.med.umich.edu,808519227,GET,/images/KSC-logosmall.gif,200,1204
996,118.32.med.umich.edu,808519268,GET,/shuttle/resources/orbiters/endeavour.html,200,6168
997,118.32.med.umich.edu,808519269,GET,/shuttle/resources/orbiters/endeavour-logo.gif,200,5052
998,118.32.med.umich.edu,808519269,GET,/images/ksclogosmall.gif,200,3635